2022-04-01 11:29:46 strips_hgn.utils.logging_setup INFO     Writing logs to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/strips_hgn.log
2022-04-01 11:59:35 strips_hgn.utils.timer INFO     Timer TrainSTRIPSHGNWorkflow.TotalTime stopped. Accumulated time: 591.53616s.
2022-04-01 11:59:35 strips_hgn.utils.timer INFO     Timer RunFoldTrainingTime stopped. Accumulated time: 591.54017s. Context: {'fold_idx': 2}
2022-04-01 11:59:35 train        INFO     Running training workflow for fold 4 out of 5
2022-04-01 11:59:35 strips_hgn.models.strips_hgn INFO     STRIPS-HGN hparams:
{
  "global_feature_mapper": "num_nodes_and_edges",
  "hyperedge_feature_mapper": "complex",
  "node_feature_mapper": "simple",
  "receiver_k": 3,
  "sender_k": 3,
  "hidden_size": 32
}
2022-04-01 11:59:35 strips_hgn.torch_utils.lightning_callbacks INFO     Early stopping patience = 999999 epochs, max training time set to 600s
2022-04-01 11:59:35 lightning    INFO     GPU available: False, used: False
2022-04-01 11:59:35 lightning    WARNING  No environment variable for node rank defined. Set as 0.
2022-04-01 11:59:35 strips_hgn.workflows.train_strips_hgn INFO     STRIPS-HGN total number of learnable parameters: 30401
2022-04-01 11:59:35 strips_hgn.workflows.train_strips_hgn INFO     Training dataloader size: 875, Validation dataloader size: 219
2022-04-01 11:59:35 strips_hgn.workflows.train_strips_hgn INFO     Max training 600 seconds or 9999 epochs, whichever is reached first
2022-04-01 11:59:35 lightning    INFO     
   | Name                                                 | Type                           | Params
----------------------------------------------------------------------------------------------------
0  | _criterion                                           | MSELoss                        | 0     
1  | hgn                                                  | EncodeProcessDecode            | 30 K  
2  | hgn._encoder                                         | MLPGraphIndependent            | 3 K   
3  | hgn._encoder._gn                                     | GraphIndependent               | 3 K   
4  | hgn._encoder._gn._edge_model                         | Sequential                     | 1 K   
5  | hgn._encoder._gn._edge_model.0                       | Linear                         | 128   
6  | hgn._encoder._gn._edge_model.1                       | LeakyReLU                      | 0     
7  | hgn._encoder._gn._edge_model.2                       | Linear                         | 1 K   
8  | hgn._encoder._gn._edge_model.3                       | LeakyReLU                      | 0     
9  | hgn._encoder._gn._node_model                         | Sequential                     | 1 K   
10 | hgn._encoder._gn._node_model.0                       | Linear                         | 96    
11 | hgn._encoder._gn._node_model.1                       | LeakyReLU                      | 0     
12 | hgn._encoder._gn._node_model.2                       | Linear                         | 1 K   
13 | hgn._encoder._gn._node_model.3                       | LeakyReLU                      | 0     
14 | hgn._encoder._gn._global_model                       | Sequential                     | 1 K   
15 | hgn._encoder._gn._global_model.0                     | Linear                         | 96    
16 | hgn._encoder._gn._global_model.1                     | LeakyReLU                      | 0     
17 | hgn._encoder._gn._global_model.2                     | Linear                         | 1 K   
18 | hgn._encoder._gn._global_model.3                     | LeakyReLU                      | 0     
19 | hgn._core                                            | MLPGraphNetwork                | 24 K  
20 | hgn._core._gn                                        | GraphNetwork                   | 24 K  
21 | hgn._core._gn._edge_block                            | EdgeBlock                      | 15 K  
22 | hgn._core._gn._edge_block._edge_model                | Sequential                     | 15 K  
23 | hgn._core._gn._edge_block._edge_model.0              | Linear                         | 14 K  
24 | hgn._core._gn._edge_block._edge_model.1              | LeakyReLU                      | 0     
25 | hgn._core._gn._edge_block._edge_model.2              | Linear                         | 1 K   
26 | hgn._core._gn._edge_block._edge_model.3              | LeakyReLU                      | 0     
27 | hgn._core._gn._node_block                            | NodeBlock                      | 4 K   
28 | hgn._core._gn._node_block._node_model                | Sequential                     | 4 K   
29 | hgn._core._gn._node_block._node_model.0              | Linear                         | 3 K   
30 | hgn._core._gn._node_block._node_model.1              | LeakyReLU                      | 0     
31 | hgn._core._gn._node_block._node_model.2              | Linear                         | 1 K   
32 | hgn._core._gn._node_block._node_model.3              | LeakyReLU                      | 0     
33 | hgn._core._gn._node_block._received_edges_aggregator | ReceivedEdgesToNodesAggregator | 0     
34 | hgn._core._gn._global_block                          | GlobalBlock                    | 5 K   
35 | hgn._core._gn._global_block._global_model            | Sequential                     | 5 K   
36 | hgn._core._gn._global_block._global_model.0          | Linear                         | 4 K   
37 | hgn._core._gn._global_block._global_model.1          | LeakyReLU                      | 0     
38 | hgn._core._gn._global_block._global_model.2          | Linear                         | 1 K   
39 | hgn._core._gn._global_block._global_model.3          | LeakyReLU                      | 0     
40 | hgn._core._gn._global_block._edges_aggregator        | EdgesToGlobalsAggregator       | 0     
41 | hgn._core._gn._global_block._nodes_aggregator        | NodesToGlobalsAggregator       | 0     
42 | hgn._decoder                                         | MLPGraphIndependent            | 2 K   
43 | hgn._decoder._gn                                     | GraphIndependent               | 2 K   
44 | hgn._decoder._gn._global_model                       | Sequential                     | 2 K   
45 | hgn._decoder._gn._global_model.0                     | Linear                         | 1 K   
46 | hgn._decoder._gn._global_model.1                     | LeakyReLU                      | 0     
47 | hgn._decoder._gn._global_model.2                     | Linear                         | 1 K   
48 | hgn._decoder._gn._global_model.3                     | LeakyReLU                      | 0     
49 | hgn._output_transform                                | GraphIndependent               | 33    
50 | hgn._output_transform._global_model                  | Sequential                     | 33    
51 | hgn._output_transform._global_model.0                | Linear                         | 33    
52 | hgn._output_transform._global_model.1                | ReLU                           | 0     
2022-04-01 12:00:02 lightning    INFO     
Epoch 00000: val_loss reached 10.76004 (best 10.76004), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=0-val_loss=10.7600.ckpt as top 10
2022-04-01 12:00:29 lightning    INFO     
Epoch 00001: val_loss reached 3.69101 (best 3.69101), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=1-val_loss=3.6910.ckpt as top 10
2022-04-01 12:00:56 lightning    INFO     
Epoch 00002: val_loss reached 4.39277 (best 3.69101), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=2-val_loss=4.3928.ckpt as top 10
2022-04-01 12:01:23 lightning    INFO     
Epoch 00003: val_loss reached 4.24164 (best 3.69101), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=3-val_loss=4.2416.ckpt as top 10
2022-04-01 12:01:50 lightning    INFO     
Epoch 00004: val_loss reached 2.95273 (best 2.95273), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=4-val_loss=2.9527.ckpt as top 10
2022-04-01 12:02:17 lightning    INFO     
Epoch 00005: val_loss reached 2.88558 (best 2.88558), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=5-val_loss=2.8856.ckpt as top 10
2022-04-01 12:02:43 lightning    INFO     
Epoch 00006: val_loss reached 3.95445 (best 2.88558), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=6-val_loss=3.9545.ckpt as top 10
2022-04-01 12:03:10 lightning    INFO     
Epoch 00007: val_loss reached 3.53870 (best 2.88558), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=7-val_loss=3.5387.ckpt as top 10
2022-04-01 12:03:37 lightning    INFO     
Epoch 00008: val_loss reached 2.35178 (best 2.35178), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=8-val_loss=2.3518.ckpt as top 10
2022-04-01 12:04:04 lightning    INFO     
Epoch 00009: val_loss reached 3.05556 (best 2.35178), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=9-val_loss=3.0556.ckpt as top 10
2022-04-01 12:04:31 lightning    INFO     
Epoch 00010: val_loss reached 2.06311 (best 2.06311), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=10-val_loss=2.0631.ckpt as top 10
2022-04-01 12:04:57 lightning    INFO     
Epoch 00011: val_loss reached 2.58368 (best 2.06311), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=11-val_loss=2.5837.ckpt as top 10
2022-04-01 12:05:24 lightning    INFO     
Epoch 00012: val_loss reached 1.70856 (best 1.70856), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=12-val_loss=1.7086.ckpt as top 10
2022-04-01 12:05:51 lightning    INFO     
Epoch 00013: val_loss  was not in top 10
2022-04-01 12:06:18 lightning    INFO     
Epoch 00014: val_loss reached 2.23495 (best 1.70856), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=14-val_loss=2.2349.ckpt as top 10
2022-04-01 12:06:45 lightning    INFO     
Epoch 00015: val_loss reached 2.04006 (best 1.70856), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=15-val_loss=2.0401.ckpt as top 10
2022-04-01 12:07:12 lightning    INFO     
Epoch 00016: val_loss reached 1.48743 (best 1.48743), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=16-val_loss=1.4874.ckpt as top 10
2022-04-01 12:07:39 lightning    INFO     
Epoch 00017: val_loss reached 1.45098 (best 1.45098), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=17-val_loss=1.4510.ckpt as top 10
2022-04-01 12:08:06 lightning    INFO     
Epoch 00018: val_loss reached 1.43043 (best 1.43043), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=18-val_loss=1.4304.ckpt as top 10
2022-04-01 12:08:33 lightning    INFO     
Epoch 00019: val_loss reached 1.55791 (best 1.43043), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=19-val_loss=1.5579.ckpt as top 10
2022-04-01 12:08:59 lightning    INFO     
Epoch 00020: val_loss reached 1.31999 (best 1.31999), saving model to /home/ubuntu/STRIPS-HGN/results/train-strips-hgn-2022-04-01T11:29:46.344012/fold_3/epoch=20-val_loss=1.3200.ckpt as top 10
2022-04-01 12:09:26 lightning    INFO     
Epoch 00021: val_loss  was not in top 10
2022-04-01 12:09:26 strips_hgn.torch_utils.lightning_callbacks INFO     Stopping training - elapsed time = 590.3959129970026s, avg time per epoch = 26.83617786350012s
2022-04-01 12:09:26 strips_hgn.torch_utils.lightning_callbacks INFO     Stopping training - elapsed time = 590.3987294830004s, avg time per epoch = 26.836305885590924s
2022-04-01 12:09:26 strips_hgn.utils.timer INFO     Timer TrainSTRIPSHGNWorkflow.TotalTime stopped. Accumulated time: 590.43172s.
2022-04-01 12:09:26 strips_hgn.utils.timer INFO     Timer RunFoldTrainingTime stopped. Accumulated time: 590.43575s. Context: {'fold_idx': 3}
2022-04-01 12:09:26 train        INFO     Running training workflow for fold 5 out of 5
2022-04-01 12:09:26 strips_hgn.models.strips_hgn INFO     STRIPS-HGN hparams:
{
  "global_feature_mapper": "num_nodes_and_edges",
  "hyperedge_feature_mapper": "complex",
  "node_feature_mapper": "simple",
  "receiver_k": 3,
  "sender_k": 3,
  "hidden_size": 32
}
2022-04-01 12:09:26 strips_hgn.torch_utils.lightning_callbacks INFO     Early stopping patience = 999999 epochs, max training time set to 600s
2022-04-01 12:09:26 lightning    INFO     GPU available: False, used: False
2022-04-01 12:09:26 lightning    WARNING  No environment variable for node rank defined. Set as 0.
2022-04-01 12:09:26 strips_hgn.workflows.train_strips_hgn INFO     STRIPS-HGN total number of learnable parameters: 30401
2022-04-01 12:09:26 strips_hgn.workflows.train_strips_hgn INFO     Training dataloader size: 876, Validation dataloader size: 218
2022-04-01 12:09:26 strips_hgn.workflows.train_strips_hgn INFO     Max training 600 seconds or 9999 epochs, whichever is reached first
2022-04-01 12:09:26 lightning    INFO     
   | Name                                                 | Type                           | Params
----------------------------------------------------------------------------------------------------
0  | _criterion                                           | MSELoss                        | 0     
1  | hgn                                                  | EncodeProcessDecode            | 30 K  
2  | hgn._encoder                                         | MLPGraphIndependent            | 3 K   
3  | hgn._encoder._gn                                     | GraphIndependent               | 3 K   
4  | hgn._encoder._gn._edge_model                         | Sequential                     | 1 K   
5  | hgn._encoder._gn._edge_model.0                       | Linear                         | 128   
6  | hgn._encoder._gn._edge_model.1                       | LeakyReLU                      | 0     
7  | hgn._encoder._gn._edge_model.2                       | Linear                         | 1 K   
8  | hgn._encoder._gn._edge_model.3                       | LeakyReLU                      | 0     
9  | hgn._encoder._gn._node_model                         | Sequential                     | 1 K   
10 | hgn._encoder._gn._node_model.0                       | Linear                         | 96    
11 | hgn._encoder._gn._node_model.1                       | LeakyReLU                      | 0     
12 | hgn._encoder._gn._node_model.2                       | Linear                         | 1 K   
13 | hgn._encoder._gn._node_model.3                       | LeakyReLU                      | 0     
14 | hgn._encoder._gn._global_model                       | Sequential                     | 1 K   
